CPT_PERIODENDING	ZONEID	MW
2007-01-03 00:00:00	242	14179
2007-01-03 00:00:00	244	8996
2007-01-03 00:00:00	246	1187
2007-01-03 00:15:00	240	5936
2007-01-03 00:15:00	242	14165
2007-01-03 00:15:00	244	9180
2007-01-03 00:15:00	246	1283
2007-01-03 00:30:00	240	5936
2007-01-03 00:30:00	242	14107
2007-01-03 00:30:00	244	9175
2007-01-03 00:30:00	246	1280
2007-01-03 00:45:00	240	5936
2007-01-03 00:45:00	242	14049
2007-01-03 00:45:00	244	9172
2007-01-03 00:45:00	246	1279
2007-01-03 01:00:00	240	5936
2007-01-03 01:00:00	242	14040
2007-01-03 01:00:00	244	9167
2007-01-03 01:00:00	246	1283
2007-01-03 01:15:00	240	5905
2007-01-03 01:15:00	242	13789
2007-01-03 01:15:00	244	9026
2007-01-03 01:15:00	246	1266
2007-01-03 01:30:00	240	5905
2007-01-03 01:30:00	242	13789
2007-01-03 01:30:00	244	9016
2007-01-03 01:30:00	246	1265
2007-01-03 01:45:00	240	5905
2007-01-03 01:45:00	242	13789
2007-01-03 01:45:00	244	9011
2007-01-03 01:45:00	246	1277
2007-01-03 02:00:00	240	5905
2007-01-03 02:00:00	242	13782
2007-01-03 02:00:00	244	9011
2007-01-03 02:00:00	246	1282
2007-01-03 02:15:00	240	6030
2007-01-03 02:15:00	242	13778
2007-01-03 02:15:00	244	8919
2007-01-03 02:15:00	246	1171
2007-01-03 02:30:00	240	6030
2007-01-03 02:30:00	242	13778
2007-01-03 02:30:00	244	8899
2007-01-03 02:30:00	246	1173
2007-01-03 02:45:00	240	6030
2007-01-03 02:45:00	242	13778
2007-01-03 02:45:00	244	8887
2007-01-03 02:45:00	246	1188
2007-01-03 03:00:00	240	6030
2007-01-03 03:00:00	242	13778
2007-01-03 03:00:00	244	8887
2007-01-03 03:00:00	246	1194
2007-01-03 03:15:00	240	6088
2007-01-03 03:15:00	242	13784
2007-01-03 03:15:00	244	8917
2007-01-03 03:15:00	246	1111
2007-01-03 03:30:00	240	6088
2007-01-03 03:30:00	242	13795
2007-01-03 03:30:00	244	8933
2007-01-03 03:30:00	246	1117
2007-01-03 03:45:00	240	6088
2007-01-03 03:45:00	242	13789
2007-01-03 03:45:00	244	8955
2007-01-03 03:45:00	246	1138
2007-01-03 04:00:00	240	6088
2007-01-03 04:00:00	242	13812
2007-01-03 04:00:00	244	8980
2007-01-03 04:00:00	246	1188
2007-01-03 04:15:00	240	6116
2007-01-03 04:15:00	242	14022
2007-01-03 04:15:00	244	8896
2007-01-03 04:15:00	246	1301
2007-01-03 04:30:00	240	6116
2007-01-03 04:30:00	242	14018
2007-01-03 04:30:00	244	8888
2007-01-03 04:30:00	246	1306
2007-01-03 04:45:00	240	6116
2007-01-03 04:45:00	242	14094
2007-01-03 04:45:00	244	8862
2007-01-03 04:45:00	246	1344
2007-01-03 05:00:00	240	6116
2007-01-03 05:00:00	242	14351
2007-01-03 05:00:00	244	8864
2007-01-03 05:00:00	246	1352
2007-01-03 05:15:00	240	6313
2007-01-03 05:15:00	242	14885
2007-01-03 05:15:00	244	9304
2007-01-03 05:15:00	246	1522
2007-01-03 05:30:00	240	6313
2007-01-03 05:30:00	242	14946
2007-01-03 05:30:00	244	9396
2007-01-03 05:30:00	246	1559
2007-01-03 05:45:00	240	6313
2007-01-03 05:45:00	242	15184
2007-01-03 05:45:00	244	9438
2007-01-03 05:45:00	246	1572
2007-01-03 06:00:00	240	6313
2007-01-03 06:00:00	242	15473
2007-01-03 06:00:00	244	10056
2007-01-03 06:00:00	246	1607
2007-01-03 06:15:00	240	7504
2007-01-03 06:15:00	242	17223
2007-01-03 06:15:00	244	10200
2007-01-03 06:15:00	246	1711
2007-01-03 06:30:00	240	7504
2007-01-03 06:30:00	242	17201
2007-01-03 06:30:00	244	10233
2007-01-03 06:30:00	246	1743
2007-01-03 06:45:00	240	7404
2007-01-03 06:45:00	242	17277
2007-01-03 06:45:00	244	10245
2007-01-03 06:45:00	246	1745
2007-01-03 07:00:00	240	7304
2007-01-03 07:00:00	242	17256
2007-01-03 07:00:00	244	10262
2007-01-03 07:00:00	246	1769
2007-01-03 07:15:00	240	7449
2007-01-03 07:15:00	242	17541
2007-01-03 07:15:00	244	10389
2007-01-03 07:15:00	246	1832
2007-01-03 07:30:00	240	7449
2007-01-03 07:30:00	242	17520
2007-01-03 07:30:00	244	10401
2007-01-03 07:30:00	246	1848
2007-01-03 07:45:00	240	7449
2007-01-03 07:45:00	242	17521
2007-01-03 07:45:00	244	10414
2007-01-03 07:45:00	246	1831
2007-01-03 08:00:00	240	7449
2007-01-03 08:00:00	242	17545
2007-01-03 08:00:00	244	10426
2007-01-03 08:00:00	246	1807
2007-01-03 08:15:00	240	7604
2007-01-03 08:15:00	242	17436
2007-01-03 08:15:00	244	10433
2007-01-03 08:15:00	246	1647
2007-01-03 08:30:00	240	7504
2007-01-03 08:30:00	242	17467
2007-01-03 08:30:00	244	10432
2007-01-03 08:30:00	246	1651
2007-01-03 08:45:00	240	7404
2007-01-03 08:45:00	242	17507
2007-01-03 08:45:00	244	10431
2007-01-03 08:45:00	246	1614
2007-01-03 09:00:00	240	7304
2007-01-03 09:00:00	242	17556
2007-01-03 09:00:00	244	10430
2007-01-03 09:00:00	246	1540
2007-01-03 09:15:00	240	7197
2007-01-03 09:15:00	242	16343
2007-01-03 09:15:00	244	10407
2007-01-03 09:15:00	246	1444
2007-01-03 09:30:00	240	7197
2007-01-03 09:30:00	242	16367
2007-01-03 09:30:00	244	10372
2007-01-03 09:30:00	246	1434
2007-01-03 09:45:00	240	7197
2007-01-03 09:45:00	242	16391
2007-01-03 09:45:00	244	10350
2007-01-03 09:45:00	246	1393
2007-01-03 10:00:00	240	7197
2007-01-03 10:00:00	242	16415
2007-01-03 10:00:00	244	10335
2007-01-03 10:00:00	246	1362
2007-01-03 10:15:00	240	7123
2007-01-03 10:15:00	242	16134
2007-01-03 10:15:00	244	10192
2007-01-03 10:15:00	246	1339
2007-01-03 10:30:00	240	7123
2007-01-03 10:30:00	242	16134
2007-01-03 10:30:00	244	10177
2007-01-03 10:30:00	246	1329
2007-01-03 10:45:00	240	7123
2007-01-03 10:45:00	242	16134
2007-01-03 10:45:00	244	10156
2007-01-03 10:45:00	246	1332
2007-01-03 11:00:00	240	7123
2007-01-03 11:00:00	242	16134
2007-01-03 11:00:00	244	10134
2007-01-03 11:00:00	246	1335
2007-01-03 11:15:00	240	7075
2007-01-03 11:15:00	242	16264
2007-01-03 11:15:00	244	9980
2007-01-03 11:15:00	246	1381
2007-01-03 11:30:00	240	7075
2007-01-03 11:30:00	242	16264
2007-01-03 11:30:00	244	9975
2007-01-03 11:30:00	246	1382
2007-01-03 11:45:00	240	7075
2007-01-03 11:45:00	242	16264
2007-01-03 11:45:00	244	9988
2007-01-03 11:45:00	246	1378
2007-01-03 12:00:00	240	7075
2007-01-03 12:00:00	242	16264
2007-01-03 12:00:00	244	10017
2007-01-03 12:00:00	246	1374
2007-01-03 12:15:00	240	6907
2007-01-03 12:15:00	242	15590
2007-01-03 12:15:00	244	10217
2007-01-03 12:15:00	246	1392
2007-01-03 12:30:00	240	6907
2007-01-03 12:30:00	242	15590
2007-01-03 12:30:00	244	10235
2007-01-03 12:30:00	246	1392
2007-01-03 12:45:00	240	6907
2007-01-03 12:45:00	242	15590
2007-01-03 12:45:00	244	10237
2007-01-03 12:45:00	246	1388
2007-01-03 13:00:00	240	6907
2007-01-03 13:00:00	242	15590
2007-01-03 13:00:00	244	10227
2007-01-03 13:00:00	246	1391
2007-01-03 13:15:00	240	6906
2007-01-03 13:15:00	242	15426
2007-01-03 13:15:00	244	10145
2007-01-03 13:15:00	246	1384
2007-01-03 13:30:00	240	6906
2007-01-03 13:30:00	242	15374
2007-01-03 13:30:00	244	10122
2007-01-03 13:30:00	246	1386
2007-01-03 13:45:00	240	6906
2007-01-03 13:45:00	242	15374
2007-01-03 13:45:00	244	10103
2007-01-03 13:45:00	246	1386
2007-01-03 14:00:00	240	6906
2007-01-03 14:00:00	242	15374
2007-01-03 14:00:00	244	10090
2007-01-03 14:00:00	246	1384
2007-01-03 14:15:00	240	6895
2007-01-03 14:15:00	242	15254
2007-01-03 14:15:00	244	10072
2007-01-03 14:15:00	246	1248
2007-01-03 14:30:00	240	6895
2007-01-03 14:30:00	242	15254
2007-01-03 14:30:00	244	10064
2007-01-03 14:30:00	246	1243
2007-01-03 14:45:00	240	6895
2007-01-03 14:45:00	242	15254
2007-01-03 14:45:00	244	10057
2007-01-03 14:45:00	246	1250
2007-01-03 15:00:00	240	6895
2007-01-03 15:00:00	242	15254
2007-01-03 15:00:00	244	10051
2007-01-03 15:00:00	246	1254
2007-01-03 15:15:00	240	6843
2007-01-03 15:15:00	242	15346
2007-01-03 15:15:00	244	10032
2007-01-03 15:15:00	246	1266
2007-01-03 15:30:00	240	6843
2007-01-03 15:30:00	242	15346
2007-01-03 15:30:00	244	10034
2007-01-03 15:30:00	246	1272
2007-01-03 15:45:00	240	6843
2007-01-03 15:45:00	242	15346
2007-01-03 15:45:00	244	10054
2007-01-03 15:45:00	246	1280
2007-01-03 16:00:00	240	6843
2007-01-03 16:00:00	242	15346
2007-01-03 16:00:00	244	10088
2007-01-03 16:00:00	246	1279
2007-01-03 16:15:00	240	6822
2007-01-03 16:15:00	242	15211
2007-01-03 16:15:00	244	10285
2007-01-03 16:15:00	246	1166
2007-01-03 16:30:00	240	6822
2007-01-03 16:30:00	242	15211
2007-01-03 16:30:00	244	10311
2007-01-03 16:30:00	246	1157
2007-01-03 16:45:00	240	6836
2007-01-03 16:45:00	242	15211
2007-01-03 16:45:00	244	10314
2007-01-03 16:45:00	246	1179
2007-01-03 17:00:00	240	6868
2007-01-03 17:00:00	242	15211
2007-01-03 17:00:00	244	10299
2007-01-03 17:00:00	246	1223
2007-01-03 17:15:00	240	6981
2007-01-03 17:15:00	242	16141
2007-01-03 17:15:00	244	10516
2007-01-03 17:15:00	246	1288
2007-01-03 17:30:00	240	7061
2007-01-03 17:30:00	242	16123
2007-01-03 17:30:00	244	10503
2007-01-03 17:30:00	246	1297
2007-01-03 17:45:00	240	7141
2007-01-03 17:45:00	242	16105
2007-01-03 17:45:00	244	10507
2007-01-03 17:45:00	246	1327
2007-01-03 18:00:00	240	7221
2007-01-03 18:00:00	242	16087
2007-01-03 18:00:00	244	10542
2007-01-03 18:00:00	246	1394
2007-01-03 18:15:00	240	7368
2007-01-03 18:15:00	242	16934
2007-01-03 18:15:00	244	10870
2007-01-03 18:15:00	246	1443
2007-01-03 18:30:00	240	7368
2007-01-03 18:30:00	242	16890
2007-01-03 18:30:00	244	10936
2007-01-03 18:30:00	246	1490
2007-01-03 18:45:00	240	7368
2007-01-03 18:45:00	242	16862
2007-01-03 18:45:00	244	10975
2007-01-03 18:45:00	246	1536
2007-01-03 19:00:00	240	7368
2007-01-03 19:00:00	242	16850
2007-01-03 19:00:00	244	10979
2007-01-03 19:00:00	246	1552
2007-01-03 19:15:00	240	7278
2007-01-03 19:15:00	242	16959
2007-01-03 19:15:00	244	11102
2007-01-03 19:15:00	246	1592
2007-01-03 19:30:00	240	7278
2007-01-03 19:30:00	242	16954
2007-01-03 19:30:00	244	11090
2007-01-03 19:30:00	246	1587
2007-01-03 19:45:00	240	7278
2007-01-03 19:45:00	242	16954
2007-01-03 19:45:00	244	11077
2007-01-03 19:45:00	246	1588
2007-01-03 20:00:00	240	7278
2007-01-03 20:00:00	242	16959
2007-01-03 20:00:00	244	11060
2007-01-03 20:00:00	246	1599
2007-01-03 20:15:00	240	7288
2007-01-03 20:15:00	242	16926
2007-01-03 20:15:00	244	10879
2007-01-03 20:15:00	246	1605
2007-01-03 20:30:00	240	7248
2007-01-03 20:30:00	242	16939
2007-01-03 20:30:00	244	10856
2007-01-03 20:30:00	246	1602
2007-01-03 20:45:00	240	7208
2007-01-03 20:45:00	242	16971
2007-01-03 20:45:00	244	10830
2007-01-03 20:45:00	246	1612
2007-01-03 21:00:00	240	7168
2007-01-03 21:00:00	242	17022
2007-01-03 21:00:00	244	10799
2007-01-03 21:00:00	246	1595
2007-01-03 21:15:00	240	7163
2007-01-03 21:15:00	242	16293
2007-01-03 21:15:00	244	10601
2007-01-03 21:15:00	246	1478
2007-01-03 21:30:00	240	7203
2007-01-03 21:30:00	242	16307
2007-01-03 21:30:00	244	10576
2007-01-03 21:30:00	246	1467
2007-01-03 21:45:00	240	7243
2007-01-03 21:45:00	242	16371
2007-01-03 21:45:00	244	10562
2007-01-03 21:45:00	246	1500
2007-01-03 22:00:00	240	7283
2007-01-03 22:00:00	242	16423
2007-01-03 22:00:00	244	10553
2007-01-03 22:00:00	246	1524
2007-01-03 22:15:00	240	6134
2007-01-03 22:15:00	242	14878
2007-01-03 22:15:00	244	10028
2007-01-03 22:15:00	246	1729
2007-01-03 22:30:00	240	6184
2007-01-03 22:30:00	242	14851
2007-01-03 22:30:00	244	9811
2007-01-03 22:30:00	246	1765
2007-01-03 22:45:00	240	6284
2007-01-03 22:45:00	242	14847
2007-01-03 22:45:00	244	9653
2007-01-03 22:45:00	246	1753
2007-01-03 23:00:00	240	6434
2007-01-03 23:00:00	242	14658
2007-01-03 23:00:00	244	9552
2007-01-03 23:00:00	246	1703
2007-01-03 23:15:00	240	6327
2007-01-03 23:15:00	242	13609
2007-01-03 23:15:00	244	8817
2007-01-03 23:15:00	246	1642
2007-01-03 23:30:00	240	6247
2007-01-03 23:30:00	242	13614
2007-01-03 23:30:00	244	8661
2007-01-03 23:30:00	246	1607
2007-01-03 23:45:00	240	6167
2007-01-03 23:45:00	242	13620
2007-01-03 23:45:00	244	8646
2007-01-03 23:45:00	246	1610
2007-01-04 00:00:00	240	6087
2007-01-04 00:00:00	242	13560
2007-01-04 00:00:00	244	8628
2007-01-04 00:00:00	246	1633
2007-01-04 00:15:00	240	5637
2007-01-04 00:15:00	242	13203
2007-01-04 00:15:00	244	8627
2007-01-04 00:15:00	246	1285
2007-01-04 00:30:00	240	5637
2007-01-04 00:30:00	242	12789
2007-01-04 00:30:00	244	8620
2007-01-04 00:30:00	246	1260
2007-01-04 00:45:00	240	5637
2007-01-04 00:45:00	242	12473
2007-01-04 00:45:00	244	8616
2007-01-04 00:45:00	246	1291
2007-01-04 01:00:00	240	5637
2007-01-04 01:00:00	242	12331
2007-01-04 01:00:00	244	8608
2007-01-04 01:00:00	246	1325
2007-01-04 01:15:00	240	5506
2007-01-04 01:15:00	242	12026
2007-01-04 01:15:00	244	8493
2007-01-04 01:15:00	246	1240
2007-01-04 01:30:00	240	5506
2007-01-04 01:30:00	242	12026
2007-01-04 01:30:00	244	8485
2007-01-04 01:30:00	246	1313
2007-01-04 01:45:00	240	5506
2007-01-04 01:45:00	242	12026
2007-01-04 01:45:00	244	8483
2007-01-04 01:45:00	246	1366
2007-01-04 02:00:00	240	5506
2007-01-04 02:00:00	242	12022
2007-01-04 02:00:00	244	8480
2007-01-04 02:00:00	246	1379
2007-01-04 02:15:00	240	5499
2007-01-04 02:15:00	242	11978
2007-01-04 02:15:00	244	8421
2007-01-04 02:15:00	246	1272
2007-01-04 02:30:00	240	5499
2007-01-04 02:30:00	242	11978
2007-01-04 02:30:00	244	8419
2007-01-04 02:30:00	246	1294
2007-01-04 02:45:00	240	5499
2007-01-04 02:45:00	242	11978
2007-01-04 02:45:00	244	8418
2007-01-04 02:45:00	246	1324
2007-01-04 03:00:00	240	5499
2007-01-04 03:00:00	242	11978
2007-01-04 03:00:00	244	8418
2007-01-04 03:00:00	246	1344
2007-01-04 03:15:00	240	5508
2007-01-04 03:15:00	242	11976
2007-01-04 03:15:00	244	8466
2007-01-04 03:15:00	246	1351
2007-01-04 03:30:00	240	5508
2007-01-04 03:30:00	242	11976
2007-01-04 03:30:00	244	8465
2007-01-04 03:30:00	246	1353
2007-01-04 03:45:00	240	5508
2007-01-04 03:45:00	242	11976
2007-01-04 03:45:00	244	8465
2007-01-04 03:45:00	246	1429
2007-01-04 04:00:00	240	5508
2007-01-04 04:00:00	242	11984
2007-01-04 04:00:00	244	8468
2007-01-04 04:00:00	246	1443
2007-01-04 04:15:00	240	5526
2007-01-04 04:15:00	242	12181
2007-01-04 04:15:00	244	8650
2007-01-04 04:15:00	246	1341
2007-01-04 04:30:00	240	5526
2007-01-04 04:30:00	242	12177
2007-01-04 04:30:00	244	8683
2007-01-04 04:30:00	246	1391
2007-01-04 04:45:00	240	5526
2007-01-04 04:45:00	242	12213
2007-01-04 04:45:00	244	8703
2007-01-04 04:45:00	246	1434
2007-01-04 05:00:00	240	5526
2007-01-04 05:00:00	242	12209
2007-01-04 05:00:00	244	8710
2007-01-04 05:00:00	246	1450
2007-01-04 05:15:00	240	5722
2007-01-04 05:15:00	242	13535
2007-01-04 05:15:00	244	9025
2007-01-04 05:15:00	246	1243
2007-01-04 05:30:00	240	5722
2007-01-04 05:30:00	242	13769
2007-01-04 05:30:00	244	9140
2007-01-04 05:30:00	246	1270
2007-01-04 05:45:00	240	5722
2007-01-04 05:45:00	242	14307
2007-01-04 05:45:00	244	9264
2007-01-04 05:45:00	246	1324
2007-01-04 06:00:00	240	5722
2007-01-04 06:00:00	242	14819
2007-01-04 06:00:00	244	10076
2007-01-04 06:00:00	246	1338
2007-01-04 06:15:00	240	6378
2007-01-04 06:15:00	242	16744
2007-01-04 06:15:00	244	10317
2007-01-04 06:15:00	246	1668
2007-01-04 06:30:00	240	6378
2007-01-04 06:30:00	242	16864
2007-01-04 06:30:00	244	10348
2007-01-04 06:30:00	246	1716
2007-01-04 06:45:00	240	6378
2007-01-04 06:45:00	242	16842
2007-01-04 06:45:00	244	10363
2007-01-04 06:45:00	246	1799
2007-01-04 07:00:00	240	6378
2007-01-04 07:00:00	242	16862
2007-01-04 07:00:00	244	10378
2007-01-04 07:00:00	246	1849
2007-01-04 07:15:00	240	6477
2007-01-04 07:15:00	242	17474
2007-01-04 07:15:00	244	10721
2007-01-04 07:15:00	246	1814
2007-01-04 07:30:00	240	6477
2007-01-04 07:30:00	242	17453
2007-01-04 07:30:00	244	10736
2007-01-04 07:30:00	246	1849
2007-01-04 07:45:00	240	6477
2007-01-04 07:45:00	242	17509
2007-01-04 07:45:00	244	10739
2007-01-04 07:45:00	246	1866
2007-01-04 08:00:00	240	6477
2007-01-04 08:00:00	242	17627
2007-01-04 08:00:00	244	10730
2007-01-04 08:00:00	246	1821
2007-01-04 08:15:00	240	6403
2007-01-04 08:15:00	242	17577
2007-01-04 08:15:00	244	10573
2007-01-04 08:15:00	246	1753
2007-01-04 08:30:00	240	6403
2007-01-04 08:30:00	242	17577
2007-01-04 08:30:00	244	10582
2007-01-04 08:30:00	246	1771
2007-01-04 08:45:00	240	6403
2007-01-04 08:45:00	242	17577
2007-01-04 08:45:00	244	10584
2007-01-04 08:45:00	246	1786
2007-01-04 09:00:00	240	6403
2007-01-04 09:00:00	242	17577
2007-01-04 09:00:00	244	10585
2007-01-04 09:00:00	246	1795
2007-01-04 09:15:00	240	6396
2007-01-04 09:15:00	242	17161
2007-01-04 09:15:00	244	10510
2007-01-04 09:15:00	246	1858
2007-01-04 09:30:00	240	6396
2007-01-04 09:30:00	242	17163
2007-01-04 09:30:00	244	10507
2007-01-04 09:30:00	246	1873
2007-01-04 09:45:00	240	6396
2007-01-04 09:45:00	242	17201
2007-01-04 09:45:00	244	10506
2007-01-04 09:45:00	246	1903
2007-01-04 10:00:00	240	6396
2007-01-04 10:00:00	242	17216
2007-01-04 10:00:00	244	10509
2007-01-04 10:00:00	246	1915
2007-01-04 10:15:00	240	6390
2007-01-04 10:15:00	242	16572
2007-01-04 10:15:00	244	10237
2007-01-04 10:15:00	246	1931
2007-01-04 10:30:00	240	6390
2007-01-04 10:30:00	242	16632
2007-01-04 10:30:00	244	10235
2007-01-04 10:30:00	246	1933
2007-01-04 10:45:00	240	6390
2007-01-04 10:45:00	242	16636
2007-01-04 10:45:00	244	10234
2007-01-04 10:45:00	246	1959
2007-01-04 11:00:00	240	6390
2007-01-04 11:00:00	242	16706
2007-01-04 11:00:00	244	10230
2007-01-04 11:00:00	246	1973
2007-01-04 11:15:00	240	6319
2007-01-04 11:15:00	242	16615
2007-01-04 11:15:00	244	9977
2007-01-04 11:15:00	246	1791
2007-01-04 11:30:00	240	6318
2007-01-04 11:30:00	242	16672
2007-01-04 11:30:00	244	9771
2007-01-04 11:30:00	246	1794
2007-01-04 11:45:00	240	6318
2007-01-04 11:45:00	242	16692
2007-01-04 11:45:00	244	9625
2007-01-04 11:45:00	246	1821
2007-01-04 12:00:00	240	6317
2007-01-04 12:00:00	242	16693
2007-01-04 12:00:00	244	9559
2007-01-04 12:00:00	246	1829
2007-01-04 12:15:00	240	6315
2007-01-04 12:15:00	242	16085
2007-01-04 12:15:00	244	9465
2007-01-04 12:15:00	246	1893
2007-01-04 12:30:00	240	6315
2007-01-04 12:30:00	242	16085
2007-01-04 12:30:00	244	9500
2007-01-04 12:30:00	246	1895
2007-01-04 12:45:00	240	6315
2007-01-04 12:45:00	242	16085
2007-01-04 12:45:00	244	9516
2007-01-04 12:45:00	246	1947
2007-01-04 13:00:00	240	6315
2007-01-04 13:00:00	242	16085
2007-01-04 13:00:00	244	9511
2007-01-04 13:00:00	246	1964
2007-01-04 13:15:00	240	6248
2007-01-04 13:15:00	242	15968
2007-01-04 13:15:00	244	9396
2007-01-04 13:15:00	246	1860
2007-01-04 13:30:00	240	6248
2007-01-04 13:30:00	242	15968
2007-01-04 13:30:00	244	9371
2007-01-04 13:30:00	246	1868
2007-01-04 13:45:00	240	6248
2007-01-04 13:45:00	242	15968
2007-01-04 13:45:00	244	9348
2007-01-04 13:45:00	246	1916
2007-01-04 14:00:00	240	6248
2007-01-04 14:00:00	242	15968
2007-01-04 14:00:00	244	9329
2007-01-04 14:00:00	246	1934
2007-01-04 14:15:00	240	6250
2007-01-04 14:15:00	242	15801
2007-01-04 14:15:00	244	9282
2007-01-04 14:15:00	246	2083
2007-01-04 14:30:00	240	6250
2007-01-04 14:30:00	242	15801
2007-01-04 14:30:00	244	9279
2007-01-04 14:30:00	246	2088
2007-01-04 14:45:00	240	6250
2007-01-04 14:45:00	242	15801
2007-01-04 14:45:00	244	9275
2007-01-04 14:45:00	246	2138
2007-01-04 15:00:00	240	6250
2007-01-04 15:00:00	242	15801
2007-01-04 15:00:00	244	9272
2007-01-04 15:00:00	246	2132
2007-01-04 15:15:00	240	6243
2007-01-04 15:15:00	242	15706
2007-01-04 15:15:00	244	9219
2007-01-04 15:15:00	246	2128
2007-01-04 15:30:00	240	6243
2007-01-04 15:30:00	242	15706
2007-01-04 15:30:00	244	9221
2007-01-04 15:30:00	246	2129
2007-01-04 15:45:00	240	6243
2007-01-04 15:45:00	242	15706
2007-01-04 15:45:00	244	9236
2007-01-04 15:45:00	246	2173
2007-01-04 16:00:00	240	6243
2007-01-04 16:00:00	242	15706
2007-01-04 16:00:00	244	9260
2007-01-04 16:00:00	246	2173
2007-01-04 16:15:00	240	6239
2007-01-04 16:15:00	242	15715
2007-01-04 16:15:00	244	9370
2007-01-04 16:15:00	246	1784
2007-01-04 16:30:00	240	6239
2007-01-04 16:30:00	242	15715
2007-01-04 16:30:00	244	9384
2007-01-04 16:30:00	246	1777
2007-01-04 16:45:00	240	6239
2007-01-04 16:45:00	242	15715
2007-01-04 16:45:00	244	9367
2007-01-04 16:45:00	246	1731
2007-01-04 17:00:00	240	6239
2007-01-04 17:00:00	242	15715
2007-01-04 17:00:00	244	9333
2007-01-04 17:00:00	246	1726
2007-01-04 17:15:00	240	6380
2007-01-04 17:15:00	242	16737
2007-01-04 17:15:00	244	9446
2007-01-04 17:15:00	246	1663
2007-01-04 17:30:00	240	6380
2007-01-04 17:30:00	242	16732
2007-01-04 17:30:00	244	9467
2007-01-04 17:30:00	246	1668
2007-01-04 17:45:00	240	6380
2007-01-04 17:45:00	242	16726
2007-01-04 17:45:00	244	9479
2007-01-04 17:45:00	246	1662
2007-01-04 18:00:00	240	6380
2007-01-04 18:00:00	242	16721
2007-01-04 18:00:00	244	9492
2007-01-04 18:00:00	246	1668
2007-01-04 18:15:00	240	6429
2007-01-04 18:15:00	242	16978
2007-01-04 18:15:00	244	9854
2007-01-04 18:15:00	246	1879
2007-01-04 18:30:00	240	6429
2007-01-04 18:30:00	242	16927
2007-01-04 18:30:00	244	9884
2007-01-04 18:30:00	246	1931
2007-01-04 18:45:00	240	6429
2007-01-04 18:45:00	242	16903
2007-01-04 18:45:00	244	9905
2007-01-04 18:45:00	246	1959
2007-01-04 19:00:00	240	6429
2007-01-04 19:00:00	242	16906
2007-01-04 19:00:00	244	9917
2007-01-04 19:00:00	246	1960
2007-01-04 19:15:00	240	6440
2007-01-04 19:15:00	242	16937
2007-01-04 19:15:00	244	9959
2007-01-04 19:15:00	246	1778
2007-01-04 19:30:00	240	6440
2007-01-04 19:30:00	242	16947
2007-01-04 19:30:00	244	9963
2007-01-04 19:30:00	246	1772
2007-01-04 19:45:00	240	6440
2007-01-04 19:45:00	242	16954
2007-01-04 19:45:00	244	9961
2007-01-04 19:45:00	246	1791
2007-01-04 20:00:00	240	6440
2007-01-04 20:00:00	242	16957
2007-01-04 20:00:00	244	9945
2007-01-04 20:00:00	246	1797
2007-01-04 20:15:00	240	6404
2007-01-04 20:15:00	242	17025
2007-01-04 20:15:00	244	9741
2007-01-04 20:15:00	246	1871
2007-01-04 20:30:00	240	6404
2007-01-04 20:30:00	242	17026
2007-01-04 20:30:00	244	9726
2007-01-04 20:30:00	246	1878
2007-01-04 20:45:00	240	6404
2007-01-04 20:45:00	242	17027
2007-01-04 20:45:00	244	9723
2007-01-04 20:45:00	246	1911
2007-01-04 21:00:00	240	6404
2007-01-04 21:00:00	242	17026
2007-01-04 21:00:00	244	9722
2007-01-04 21:00:00	246	1921
2007-01-04 21:15:00	240	6391
2007-01-04 21:15:00	242	16661
2007-01-04 21:15:00	244	9486
2007-01-04 21:15:00	246	2072
2007-01-04 21:30:00	240	6391
2007-01-04 21:30:00	242	16665
2007-01-04 21:30:00	244	9473
2007-01-04 21:30:00	246	2081
2007-01-04 21:45:00	240	6391
2007-01-04 21:45:00	242	16745
2007-01-04 21:45:00	244	9475
2007-01-04 21:45:00	246	2115
2007-01-04 22:00:00	240	6391
2007-01-04 22:00:00	242	16841
2007-01-04 22:00:00	244	9474
2007-01-04 22:00:00	246	2096
2007-01-04 22:15:00	240	5523
2007-01-04 22:15:00	242	14991
2007-01-04 22:15:00	244	9014
2007-01-04 22:15:00	246	1841
2007-01-04 22:30:00	240	5523
2007-01-04 22:30:00	242	14936
2007-01-04 22:30:00	244	8848
2007-01-04 22:30:00	246	1827
2007-01-04 22:45:00	240	5523
2007-01-04 22:45:00	242	14948
2007-01-04 22:45:00	244	8689
2007-01-04 22:45:00	246	1872
2007-01-04 23:00:00	240	5523
2007-01-04 23:00:00	242	14833
2007-01-04 23:00:00	244	8629
2007-01-04 23:00:00	246	1870
2007-01-04 23:15:00	240	5500
2007-01-04 23:15:00	242	13478
2007-01-04 23:15:00	244	8206
2007-01-04 23:15:00	246	1834
2007-01-04 23:30:00	240	5500
2007-01-04 23:30:00	242	13478
2007-01-04 23:30:00	244	8187
2007-01-04 23:30:00	246	1838
2007-01-04 23:45:00	240	5500
2007-01-04 23:45:00	242	13478
2007-01-04 23:45:00	244	8176
2007-01-04 23:45:00	246	1832
2007-01-05 00:00:00	240	5500
2007-01-05 00:00:00	242	13478
