Hours since 00:00 Jan 1,Dry bulb temp (C),Wet bulb temp (C),Dew point temp (C),Relative humidity (%),Wind direction (deg),Wind speed (m/s)
7085.5,14,12,12.0426,88,40,1
7086.5,14,12,12.0426,88,120,1
7087.5,17,16,16.026,94,50,1
7088.5,21,17,17.012,78,90,1.5
7089.5,27,16,15.9861,51,120,2.6
7090.5,27.2,16,15.8593,50,160,1.6
7091.5,27,16,15.9861,51,190,0.5
7092.5,29,16,15.8473,45,180,2.1
7093.5,28,15,14.9433,45,160,1.5
7094.5,28.7,15.4,15.2255,44,160,2.1
7095.5,29,16,15.8473,45,170,2.6
7096.5,28,16,15.9508,48,170,2.1
7097.5,24,16,16.0058,61,200,1
7098.5,20,17,17.0207,83,220,1.5
7099.5,20,17,17.0207,83,200,1
7100.5,21,17,17.012,78,230,1
7101.5,20,18,17.9486,88,240,1
7102.5,19,18,18.0107,94,150,1
7103.5,18,17,17.0183,94,160,1
7104.5,17.9,17.1,17.0863,95,230,1
7105.5,17.9,17.3,17.252,96,230,1.5
7106.5,17.8,17.4,17.4792,98,230,2.1
7107.5,17.8,17.5,17.4792,98,220,2.3
7108.5,17.9,17.8,17.7402,99,220,2.4
7109.5,18,18,18,100,220,2.6
7110.5,17.4,17.4,17.4,100,220,2.8
7111.5,18.6,18.6,18.6,100,230,2.9
7112.5,20,20,20,100,230,3.1
7113.5,25,20,20.034,74,230,3.6
7114.5,28,19,18.9517,58,240,3.6
7115.5,30,18,18.1011,49,200,5.1
7116.5,31.2,18.1,18.1849,46,200,5.6
7117.5,30.8,17.8,17.8227,46,190,5
7118.5,31.1,18.2,18.0944,46,190,5
7119.5,30.9,15.1,14.9083,38,190,4.8
7120.5,30.2,16.2,16.2156,43,180,3.8
7121.5,27.1,17.3,17.268,55,190,2.9
7122.5,24.2,18.6,18.6,71,190,2.9
7123.5,23.8,19.4,19.3072,76,170,2.4
7124.5,24,20,19.9197,78,180,2.1
7125.5,22.9,20,20.0473,84,190,2.6
7126.5,22,20,19.9167,88,200,3.1
7127.5,22,20,19.9167,88,200,3.6
7128.5,22,20,19.9167,88,200,4.1
7129.5,22,20,19.9167,88,190,4.1
7130.5,22,20,19.9167,88,240,5.1
7131.5,22,20,19.9167,88,210,3.6
7132.5,21.6,20,20.0645,91,210,3.9
7133.5,21.1,19.9,19.9214,93,220,4.3
7134.5,21,20,19.9952,94,220,4.6
7135.5,22.9,20.4,20.4287,86,230,5.1
7136.5,25,20,20.034,74,230,5.7
7137.5,26.4,18.3,18.2608,61,240,5.6
7138.5,27.3,16.3,16.2616,51,260,5.5
7139.5,27.8,14.5,14.4141,44,270,5.4
7140.5,27.8,12.6,12.5602,39,280,5.3
7141.5,27.6,10.8,10.7447,35,300,5.2
7142.5,27,9,8.88403,32,310,5.1
7143.5,26,0,-0.1641,18,310,4.6
7144.5,25,0,-0.235475,19,290,3.6
7145.5,22.4,0,0.244061,23,290,3.5
7146.5,20.3,-0.5,-0.37616,25,280,3.5
7147.5,19,-1.1,-1.47659,25,280,3.4
7148.5,18,-2,-2.32368,25,270,3.3
7149.5,17,-1,-1.16573,29,270,3.2
7150.5,15,-0.9,-1.14333,33,260,3.2
7151.5,13,-1,-0.986814,38,260,3.1
7152.5,13,-1,-0.986814,38,240,2.1
7153.5,8,-2,-2.33882,48,190,1.5
7154.5,11,0,0.122191,47,240,3.6
7155.5,11,0,0.122191,47,250,3.6
7156.5,10.5,0,-0.0457743,48,260,3.6
7157.5,10,0,0.0565457,50,260,3.6
7158.5,10.4,0.1,0.146334,49,270,4.1
7159.5,12.6,0.9,0.979919,45,270,4.6
7160.5,15,1,1.15589,39,280,5.1
7161.5,18,-2,-2.32368,25,270,5.1
7162.5,19,-5,-5.85894,18,280,4.6
7163.5,20,-5.7,-6.58624,16,300,4.8
7164.5,20.6,-6.5,-6.94392,15,320,5
7165.5,20.5,-7,-7.91454,14,330,5.9
7166.5,20,-7.5,-8.31063,14,360,5.8
7167.5,19.7,-11.1,-12.7728,10,20,4.9
7168.5,18.8,-10.7,-12.2868,11,50,4.6
7169.5,16.7,-10.3,-11.8536,13,260,4.1
7170.5,14.8,-10.2,-11.584,15,270,3.5
7171.5,14,-10,-11.4237,16,290,3.6
7172.5,12,-10,-10.9086,19,270,3.1
7173.5,11,-9,-9.89555,22,280,2.1
7174.5,10,-8,-9.1194,25,300,3.1
7175.5,8,-8,-8.94733,29,260,2.6
7176.5,7,-8,-8.9676,31,330,2.6
7177.5,6.7,-7.9,-8.82535,32,320,3.1
7178.5,6.3,-8,-9.17618,32,310,3.6
7179.5,6,-8,-9.04815,33,320,3.6
7180.5,4,-7,-7.74473,42,340,2.6
7181.5,3,-7,-7.76499,45,290,2.1
7182.5,3,-6,-6.66303,49,290,2.6
7183.5,6,-6,-6.90071,39,300,3.1
7184.5,8,-6,-6.9017,34,340,4.1
7185.5,10,-5,-5.53045,33,360,5.1
7186.5,11,-5,-5.47633,31,350,2.6
7187.5,12.2,-5.5,-6.24727,27,340,3.4
7188.5,13,-6,-6.56703,25,330,4.1
7189.5,12.7,-6,-6.82206,25,300,6.2
7190.5,12,-6,-6.90954,26,300,6.2
7191.5,12,-5,-5.48399,29,320,5.1
7192.5,11,-5,-5.47633,31,360,5.7
7193.5,9,-5,-5.63992,35,10,5.1
7194.5,7,-5,-5.67244,40,10,4.1
7195.5,6.4,-4.9,-5.57336,42,10,4.6
7196.5,6,-5,-5.62682,43,10,5.1
7197.5,6,-5,-5.62682,43,10,4.6
7198.5,6,-6,-6.90071,39,360,4.1
7199.5,5,-6,-6.83974,42,340,4.1
7200.5,4,-5,-5.74187,49,330,4.6
7201.5,3,-5,-5.63821,53,340,4.6
7202.5,2,-5,-5.61715,57,350,4.6
7203.5,1,-5,-5.66868,61,10,4.1
7204.5,1,-5,-5.66868,61,360,3.6
7205.5,1,-5,-5.66868,61,360,4.6
7206.5,2,-5,-5.61715,57,360,5.7
7207.5,5,-5,-5.65264,46,10,5.7
7208.5,8,-5,-5.7993,37,30,7.7
7209.5,10,-4,-4.38234,36,40,5.7
7210.5,11,-5,-5.47633,31,40,5.7
7211.5,12,-5,-5.48399,29,360,4.6
7212.5,12,-5,-5.48399,29,330,5.7
7213.5,14,-5,-5.71731,25,320,4.6
7214.5,14,-4,-4.70403,27,350,2.1
7215.5,14,-5,-5.71731,25,10,4.1
7216.5,13,-5,-5.56118,27,10,4.1
7217.5,8,-5,-5.7993,37,30,2.6
7218.5,7,-4,-4.41578,44,60,2.1
7219.5,5,-3,-3.28498,55,50,1.5
7220.5,5,-3,-3.28498,55,50,0.5
7221.5,3,-3,-3.34852,63,50,1
7222.5,2,-3,-3.47683,67,50,1.5
7223.5,3,-4,-4.44957,58,230,0.5
7224.5,2,-3,-3.47683,67,220,1
7225.5,0,-3,-3.37107,78,20,1
7226.5,-1,-4,-4.34296,78,50,1.5
7227.5,-1,-4,-4.34296,78,50,2.1
7228.5,0,-3,-3.37107,78,50,2.1
7229.5,-0.2,-3.6,-4.08799,75,330,1.3
7230.5,0,-4,-4.4368,72,240,0.5
7231.5,6,-1,-1.17238,60,40,2.6
7232.5,8,-3,-3.50708,44,70,3.1
7233.5,10.8,-3.4,-3.67268,36,50,2.6
7234.5,13,-4,-4.61937,29,20,2.1
7235.5,14,-3,-3.3024,30,220,3.1
7236.5,15,-4,-4.34904,26,200,1
7237.5,17,-3,-3.17129,25,200,1.5
7238.5,17,-3,-3.17129,25,210,2.6
7239.5,15.8,-2.7,-3.16243,27,50,2.3
7240.5,13.9,-2.2,-2.52285,32,120,2
7241.5,10.7,-1.4,-1.68821,42,170,1.6
7242.5,8,-1,-1.25379,52,170,1.3
7243.5,7,-1,-1.17443,56,200,1
7244.5,5.9,-1,-1.04129,61,210,1.2
7245.5,4.9,-1.1,-1.33367,64,230,1.3
7246.5,4,-1,-1.16737,69,240,1.5
7247.5,4,-1,-1.16737,69,130,1
7248.5,3,-1,-1.17564,74,110,0.5
7249.5,3,-1,-1.17564,74,100,0.5
7250.5,3,-1,-1.17564,74,80,1
7251.5,1,-2,-2.22736,79,60,1
7252.5,1,-2,-2.22736,79,120,0.5
7253.5,2,-2,-2.32507,73,170,1
7254.5,1,-1,-1.07507,86,190,1
7255.5,6,2,1.90812,75,210,1
7256.5,11.1,1.6,1.61573,52,230,1.3
7257.5,16,1,0.933647,36,250,1.5
7258.5,18,-1,-1.28047,27,270,1.5
7259.5,21,2,1.78892,28,290,1.5
7260.5,21,-4,-4.22878,18,210,2.1
7261.5,22,-4,-4.17636,17,150,2.6
7262.5,22,-2,-1.99738,20,90,1.5
7263.5,22,-3,-3.41462,18,50,2.1
7264.5,20,-1,-1.18757,24,120,2.6
7265.5,15,-1,-1.14333,33,140,1
7266.5,11,1,0.977722,50,40,1.5
7267.5,10,1,1.12101,54,50,1
7268.5,8,1,0.940246,61,50,0.5
7269.5,7,1,1.08597,66,50,0.5
7270.5,5.5,0.6,0.663786,71,40,0.8
7271.5,4,0,-0.0255505,75,40,1
7272.5,3,0,0.0624814,81,50,1.5
7273.5,2.5,0.1,0.0743854,84,60,1.8
7274.5,2,0,0.0666736,87,60,2.1
7275.5,2,0,0.0666736,87,50,1.5
7276.5,2,0,0.0666736,87,50,1
7277.5,3,1,1.05057,87,40,2.6
7278.5,5.1,2.6,2.62186,84,40,3.4
7279.5,9,5,4.99751,76,40,4.1
7280.5,9,5,4.99751,76,40,4.1
7281.5,13.2,5.9,5.84273,61,80,3.7
7282.5,16.8,6.5,6.60221,51,120,3.4
7283.5,20.2,7.3,7.21485,43,170,3
7284.5,23,8,7.9087,38,170,2.6
7285.5,23,9,9.03033,41,150,2.1
7286.5,23,8,7.9087,38,130,2.1
7287.5,23,10,10.082,44,120,3.6
7288.5,21.1,9.3,9.34162,47,80,2.3
7289.5,18,9,9.08751,56,40,1
7290.5,17,10,9.90239,63,20,1.5
7291.5,15,10,9.99147,72,30,1.5
7292.5,14,9,9.03064,72,50,1
7293.5,13.9,9.4,9.93338,77,100,1.2
7294.5,13.7,9.9,11.7473,88,100,1.5
7295.5,13.6,10.3,12.4886,93,50,1.7
7296.5,13.4,10.7,12.4533,94,190,1.9
7297.5,13.3,11.1,12.354,94,220,2.1
7298.5,13.1,11.6,12.1555,94,200,2.4
7299.5,13,12,12.0563,94,180,2.6
7300.5,13,12,12.0563,94,210,1
7301.5,13,11,11.0581,88,230,1.5
7302.5,12,11,11.0638,94,200,3.1
7303.5,14,12,12.0426,88,210,3.6
7304.5,18,11,11.0845,64,200,4.6
7305.5,20,10,10.1236,53,240,4.6
7306.5,23,9,9.03033,41,230,4.1
7307.5,24,9,8.79607,38,260,6.2
7308.5,26,8,8.016,32,250,6.7
7309.5,26,7,7.0705,30,230,7.7
7310.5,27,7,6.92204,28,250,4.6
7311.5,26,9,8.91085,34,230,5.1
7312.5,25,9,8.87969,36,250,4.6
7313.5,23,10,10.082,44,240,3.1
7314.5,22,12,11.9726,53,220,3.1
7315.5,19,12,12.0311,64,190,3.1
7316.5,19,12,12.0311,64,180,3.1
7317.5,20,12,11.9934,60,180,4.1
7318.5,21,12,11.8809,56,210,5.1
7319.5,18,15,15.0665,83,240,4.1
7320.5,18,15,15.0665,83,210,3.1
7321.5,18,16,15.9802,88,210,2.6
7322.5,18,15,15.0665,83,220,1.5
7323.5,18,15,15.0665,83,180,4.6
7324.5,19,16,16.0436,83,220,6.2
7325.5,20,17,17.0207,83,230,7.2
7326.5,20,17,17.0207,83,220,5.1
7327.5,20,17,17.0207,83,260,4.1
7328.5,19,17,16.9644,88,250,5.1
7329.5,19,15,15.0729,78,270,5.7
7330.5,18,14,13.9041,77,280,5.1
7331.5,15,12,11.9504,82,360,5.1
7332.5,15,10,9.99147,72,10,6.2
7333.5,12,10,10.0735,88,350,6.2
7334.5,11,9,8.9194,87,360,6.2
7335.5,11,9,8.9194,87,340,2.6
7336.5,11,7,6.93289,76,350,3.1
7337.5,10,7,7.06918,82,330,1.5
7338.5,9,7,6.95259,87,320,2.1
7339.5,9,7,6.95259,87,300,2.6
7340.5,8,3,3.06486,71,340,4.6
7341.5,7,2,1.90602,70,330,4.1
7342.5,7,0,-0.00322331,61,330,2.6
7343.5,5,0,-0.0119085,70,320,2.6
7344.5,5,-1,-1.23875,64,320,2.6
7345.5,4.5,-1.5,-1.7134,64,320,2.9
7346.5,4,-2,-2.1881,64,310,3.1
7347.5,3,-3,-3.34852,63,340,3.1
7348.5,3,-3,-3.34852,63,340,2.1
7349.5,2,-4,-4.5087,62,40,1.5
7350.5,2,-4,-4.5087,62,330,2.6
7351.5,4,-4,-4.4614,54,350,4.6
7352.5,7,-4,-4.41578,44,30,5.7
7353.5,8,-5,-5.7993,37,20,5.7
7354.5,10,-5,-5.53045,33,20,4.6
7355.5,10,-5,-5.53045,33,10,2.6
7356.5,12,-5,-5.48399,29,360,1
7357.5,12,-6,-6.90954,26,350,3.1
7358.5,12,-6,-6.90954,26,340,3.1
7359.5,12,-5,-5.48399,29,330,2.6
7360.5,11,-4,-4.65214,33,320,3.1
7361.5,8,-3,-3.50708,44,40,1.5
7362.5,5,-1,-1.23875,64,60,1.5
7363.5,3,-2,-2.32233,68,90,1.5
7364.5,4,-2,-2.1881,64,90,1.5
7365.5,2,-2,-2.32507,73,80,1
7366.5,2,-3,-3.47683,67,80,1
7367.5,0,-2,-2.21589,85,70,0.5
7368.5,1,-2,-2.22736,79,70,0.5
7369.5,0,-2,-2.21589,85,60,0.5
7370.5,0,-3,-3.37107,78,60,2.1
7371.5,0,-3,-3.37107,78,70,1
7372.5,0,-3,-3.37107,78,80,1
7373.5,0,-3,-3.37107,78,80,1
7374.5,-2,-4,-4.17893,85,90,1.5
7375.5,4,-1,-1.16737,69,30,3.1
7376.5,7,-1,-1.17443,56,70,3.1
7377.5,11,-4,-4.65214,33,70,5.1
7378.5,13,-3,-3.30937,32,70,4.6
7379.5,14,-3,-3.3024,30,60,0.5
7380.5,15,-2,-2.4354,30,60,1.5
7381.5,16,-1,-1.12268,31,60,3.6
7382.5,17,1,1.0221,34,110,3.6
7383.5,17,3,2.94198,39,120,3.1
7384.5,15,4,4.07677,48,130,2.6
7385.5,12,5,4.9449,62,50,1.5
7386.5,12,5,4.9449,62,50,1.5
7387.5,12,5,4.9449,62,40,2.1
7388.5,10,5,4.985,71,50,1.5
7389.5,10,5,4.985,71,50,1.5
7390.5,9,6,5.91515,81,40,2.6
7391.5,10,6,5.96526,76,50,2.6
7392.5,10,7,7.06918,82,20,2.6
7393.5,11,8,8.04561,82,30,2.1
7394.5,11,8,8.04561,82,40,2.1
7395.5,11,9,8.9194,87,30,2.6
7396.5,12,9,9.02194,82,20,2.1
7397.5,11,9,8.9194,87,10,2.6
7398.5,12,9,9.02194,82,30,2.6
7399.5,12,9,9.02194,82,30,4.1
7400.5,14,10,10.0303,77,50,3.6
7401.5,16,11,10.9521,72,70,2.1
7402.5,18,11,11.0845,64,40,3.1
7403.5,19,12,12.0311,64,80,2.6
7404.5,22,13,13.0823,57,120,2.1
7405.5,25,13,12.8928,47,150,2.6
7406.5,25,14,13.8429,50,190,4.1
7407.5,23,14,14.0147,57,310,4.1
7408.5,20,13,12.9774,64,320,4.6
7409.5,19,13,12.9555,68,350,3.6
7410.5,18,13,13.0842,73,40,2.6
7411.5,17,12,11.9127,72,30,3.1
7412.5,15,11,10.9989,77,40,2.6
7413.5,14,11,10.9743,82,10,2.6
7414.5,13,11,11.0581,88,30,2.1
7415.5,15,12,11.9504,82,70,0.5
7416.5,15,13,13.0271,88,100,1.5
7417.5,14,14,14,100,50,2.6
7418.5,14,14,14,100,60,2.1
7419.5,15,15,15,100,340,2.1
7420.5,13,13,13,100,20,2.6
7421.5,13,13,13,100,360,3.1
7422.5,13,13,13,100,340,2.1
7423.5,14,14,14,100,40,3.1
7424.5,15,14,14.0412,94,70,3.1
7425.5,15,15,15,100,40,2.1
7426.5,17,15,14.9959,88,40,2.6
7427.5,21,16,15.9693,73,50,2.6
7428.5,23,16,16.0582,65,50,4.6
7429.5,24,16,16.0058,61,60,2.6
7430.5,23,15,15.0659,61,60,2.6
7431.5,24,15,14.9469,57,80,3.1
7432.5,24,15,14.9469,57,110,2.6
7433.5,19,14,14.046,73,60,1.5
7434.5,18,15,15.0665,83,40,1.5
7435.5,17,15,14.9959,88,30,1.5
7436.5,16,15,15.0336,94,130,0.5
7437.5,17,15,14.9959,88,0,0
7438.5,15,13,13.0271,88,30,1.5
7439.5,14,13,13.0488,94,50,1.5
7440.5,13,12,12.0563,94,30,2.1
7441.5,13,13,13,100,20,1.5
7442.5,14,14,14,100,50,2.6
7443.5,15,15,15,100,40,2.1
7444.5,15,15,15,100,50,2.6
7445.5,15,15,15,100,60,2.6
7446.5,15,14,14.0412,94,60,3.1
7447.5,15,15,15,100,90,2.6
7448.5,17,16,16.026,94,80,3.1
7449.5,19,17,16.9644,88,100,2.6
7450.5,24,19,19.0714,74,120,3.6
7451.5,25.6,18.4,18.2732,64,130,5.4
7452.5,27,18,18.0185,58,140,7.2
7453.5,26,19,18.8997,65,140,6.2
7454.5,25,18,17.9527,65,150,6.2
7455.5,22,21,20.9874,94,200,5.1
7456.5,21,21,21,100,140,2.6
7457.5,20,18,17.9486,88,120,1.5
7458.5,20,20,20,100,140,3.1
7459.5,20,20,20,100,150,3.6
7460.5,20.5,20.1,20.1723,98,170,4.1
7461.5,21,20,19.9952,94,170,5.1
7462.5,21,20,19.9952,94,160,5.7
7463.5,21,20,19.9952,94,170,4.1
7464.5,21,20,19.9952,94,170,4.6
7465.5,21,20,19.9952,94,160,5.7
7466.5,21,20,19.9952,94,160,5.1
7467.5,22,20,19.9167,88,170,6.7
7468.5,21,20,19.9952,94,170,6.7
7469.5,21,20,19.9952,94,170,5.7
7470.5,21,20,19.9952,94,170,6.2
7471.5,21.6,20.2,20.2415,92,170,5.7
7472.5,23,20,19.9513,83,170,7.2
7473.5,23,19,18.9506,78,180,8.7
7474.5,22,20,19.9167,88,190,7.2
7475.5,17,14,13.9022,82,250,9.8
7476.5,16,14,14.0115,88,250,6.2
7477.5,14,13,13.0488,94,220,6.2
7478.5,15,14,14.0412,94,210,6.2
7479.5,16,14,14.0115,88,230,8.7
7480.5,15,9,8.92053,67,250,6.7
7481.5,13,7,7.01524,67,250,8.2
7482.5,12,6,6.06232,67,250,7.2
7483.5,11,4,4.0005,62,250,5.7
7484.5,10,3,3.05589,62,250,5.7
7485.5,10,3,3.05589,62,270,6.2
7486.5,8,0,0.00310227,57,270,4.6
7487.5,7,1,1.08597,66,270,3.6
7488.5,6,1,0.947135,70,260,2.1
7489.5,6,1,0.947135,70,240,4.6
7490.5,6,1,0.947135,70,250,4.6
7491.5,6,1,0.947135,70,250,5.7
7492.5,5,2,2.01377,81,250,4.1
7493.5,5,2,2.01377,81,260,4.6
7494.5,5,2,2.01377,81,250,6.2
7495.5,6,2,1.90812,75,250,6.7
7496.5,8,3,3.06486,71,250,6.7
7497.5,11,1,0.977722,50,240,5.1
7498.5,12,-2,-2.23925,37,260,6.7
7499.5,12,-3,-3.37567,34,250,6.7
7500.5,12,-4,-4.60467,31,250,7.2
7501.5,13,-4,-4.61937,29,270,9.8
7502.5,12,-5,-5.48399,29,260,8.7
7503.5,11,-5,-5.47633,31,270,8.2
7504.5,10,-4,-4.38234,36,260,7.2
7505.5,8,-3,-3.50708,44,260,3.1
7506.5,7,-3,-3.25659,48,230,3.6
7507.5,6,-3,-3.36657,51,240,2.6
7508.5,6,-3,-3.36657,51,260,3.1
7509.5,5,-3,-3.28498,55,310,2.6
7510.5,3,-2,-2.32233,68,230,3.1
7511.5,2,-1,-1.08285,80,160,3.6
7512.5,2,-1,-1.08285,80,180,1
7513.5,1,-1,-1.07507,86,200,3.1
7514.5,1,-1,-1.07507,86,110,1.5
7515.5,0,-1,-1.14206,92,20,1.5
7516.5,0,-2,-2.21589,85,70,1.5
7517.5,0,-2,-2.21589,85,110,0.5
7518.5,0,-2,-2.21589,85,160,1
7519.5,2.1,-0.3,-0.317583,84,170,2.8
7520.5,5,1,0.94135,75,180,4.6
7521.5,8,2,2.03813,66,180,4.6
7522.5,8,1,0.940246,61,170,5.1
7523.5,9,1,0.938943,57,160,3.1
7524.5,10,1,1.12101,54,190,5.1
7525.5,11,1,0.977722,50,240,5.1
7526.5,12,0,0.124254,44,260,5.1
7527.5,11,0,0.122191,47,260,4.6
7528.5,10,1,1.12101,54,340,4.6
7529.5,8,0,0.00310227,57,350,2.6
7530.5,6,0,-0.0765439,65,330,2.6
7531.5,5,-1,-1.23875,64,320,2.6
7532.5,3,0,0.0624814,81,140,0.5
7533.5,4,0,-0.0255505,75,300,3.6
7534.5,2,-1,-1.08285,80,300,3.1
7535.5,3,0,0.0624814,81,300,3.1
7536.5,2,-1,-1.08285,80,310,1
7537.5,2,-1,-1.08285,80,310,4.1
7538.5,0,-2,-2.21589,85,320,0.5
7539.5,1,-3,-3.47385,72,320,3.6
7540.5,0,-3,-3.37107,78,310,1.5
7541.5,0,-3,-3.37107,78,290,3.1
7542.5,0,-4,-4.4368,72,300,3.6
7543.5,3,-4,-4.44957,58,300,3.1
7544.5,6,-4,-4.45401,47,310,3.6
7545.5,6,-5,-5.62682,43,300,3.6
7546.5,8,-4,-4.44673,41,280,4.1
7547.5,9,-5,-5.63992,35,320,3.6
7548.5,10,-5,-5.53045,33,240,2.1
7549.5,11,-5,-5.47633,31,280,3.6
7550.5,11,-6,-6.8057,28,290,2.6
7551.5,11,-6,-6.8057,28,270,3.6
7552.5,10,-5,-5.53045,33,260,3.1
7553.5,8,-4,-4.44673,41,270,2.1
7554.5,7,-4,-4.41578,44,270,2.6
7555.5,7,-4,-4.41578,44,290,2.6
7556.5,2,-2,-2.32507,73,320,1.5
7557.5,0,-2,-2.21589,85,360,1.5
7558.5,3,-4,-4.44957,58,30,5.1
7559.5,2,-4,-4.5087,62,30,3.6
7560.5,0,-4,-4.4368,72,30,3.6
7561.5,0,-4,-4.4368,72,20,3.1
7562.5,0,-4,-4.4368,72,50,2.1
7563.5,-1,-4,-4.34296,78,40,2.6
7564.5,-2,-5,-5.31497,78,60,2.6
7565.5,-2,-5,-5.31497,78,70,2.1
7566.5,-2,-5,-5.31497,78,50,2.1
7567.5,1,-4,-4.43175,67,40,3.1
7568.5,4,-6,-6.85261,45,50,5.1
7569.5,5,-6,-6.83974,42,60,5.1
7570.5,7,-6,-6.69033,37,40,4.1
7571.5,8,-6,-6.9017,34,40,3.6
7572.5,9,-5,-5.63992,35,40,2.6
7573.5,10,-6,-6.77516,30,120,2.6
7574.5,10,-6,-6.77516,30,290,4.1
7575.5,10,-6,-6.77516,30,340,2.6
7576.5,9,-5,-5.63992,35,30,2.1
7577.5,6,-3,-3.36657,51,70,1.5
7578.5,3,-3,-3.34852,63,80,2.1
7579.5,2,-1,-1.08285,80,80,1
7580.5,1,-2,-2.22736,79,70,1
7581.5,1,-2,-2.22736,79,60,0.5
7582.5,0,-2,-2.21589,85,50,1
7583.5,-1,-3,-3.19737,85,50,1.5
7584.5,0,-3,-3.37107,78,60,1
7585.5,-1,-3,-3.19737,85,60,1
7586.5,0,-3,-3.37107,78,60,1
7587.5,-1,-3,-3.19737,85,50,1.5
7588.5,-2,-4,-4.17893,85,50,1.5
7589.5,-2,-4,-4.17893,85,40,2.6
7590.5,-2,-4,-4.17893,85,40,2.1
7591.5,1,-2,-2.22736,79,30,2.1
7592.5,4,-3,-3.28203,59,60,3.1
7593.5,7,-3,-3.25659,48,60,4.1
7594.5,9,-4,-4.55611,38,270,3.1
7595.5,11,-5,-5.47633,31,310,3.1
7596.5,13,-3,-3.30937,32,330,3.1
7597.5,12,-6,-6.90954,26,30,1
7598.5,13,-6,-6.56703,25,140,2.6
7599.5,12,-6,-6.90954,26,180,1.5
7600.5,10,-4,-4.38234,36,50,2.1
7601.5,7,-2,-2.18003,52,40,2.1
7602.5,5,-1,-1.23875,64,70,1.5
7603.5,5,-1,-1.23875,64,50,2.1
7604.5,4,-1,-1.16737,69,90,1.5
7605.5,5,-1,-1.23875,64,130,1
7606.5,3,-1,-1.17564,74,120,1.5
7607.5,2,-1,-1.08285,80,110,0.5
7608.5,2,-1,-1.08285,80,100,1
7609.5,5,0,-0.0119085,70,80,0.5
7610.5,5,1,0.94135,75,70,1.5
7611.5,6,1,0.947135,70,60,1
7612.5,6,-1,-1.17238,60,50,1.5
7613.5,6,-1,-1.17238,60,80,1
7614.5,7,-1,-1.17443,56,100,1.5
7615.5,7,-1,-1.17443,56,20,2.1
7616.5,8,-1,-1.25379,52,360,2.6
7617.5,10,0,0.0565457,50,330,0.5
7618.5,13,0,0.0548752,41,10,1
7619.5,16,0,0.143412,34,40,0.5
7620.5,17,1,1.0221,34,40,1.5
7621.5,16,2,2.04913,39,40,1.5
7622.5,17,2,1.81819,36,30,1
7623.5,16,3,3.09125,42,30,3.1
7624.5,14,3,2.86405,47,30,5.7
7625.5,12,3,2.97965,54,40,4.1
7626.5,12,2,1.8986,50,30,6.7
7627.5,11,1,0.977722,50,30,6.7
7628.5,10,0,0.0565457,50,30,7.2
7629.5,9,0,-0.0661169,53,30,6.7
7630.5,8,0,0.00310227,57,50,7.2
7631.5,7,0,-0.00322331,61,30,6.7
7632.5,7,-2,-2.18003,52,40,9.3
7633.5,6,-2,-2.35222,55,30,7.7
7634.5,4,-2,-2.1881,64,30,8.2
7635.5,2,-3,-3.47683,67,50,6.7
7636.5,1,-5,-5.66868,61,40,7.2
7637.5,0,-6,-6.8285,60,40,5.1
7638.5,0,-5,-5.58437,66,20,6.7
7639.5,1,-5,-5.66868,61,30,7.7
7640.5,3,-6,-6.66303,49,40,9.8
7641.5,4,-5,-5.74187,49,20,8.7
7642.5,5,-6,-6.83974,42,30,8.7
7643.5,7,-7,-7.7843,34,50,8.2
7644.5,8,-8,-8.94733,29,30,8.2
7645.5,8,-8,-8.94733,29,60,7.2
7646.5,8,-9,-10.3308,26,40,7.2
7647.5,8,-9,-10.3308,26,60,6.2
7648.5,6,-8,-9.04815,33,60,5.7
7649.5,3,-7,-7.76499,45,40,3.1
7650.5,1,-6,-6.78485,56,30,3.1
7651.5,1,-5,-5.66868,61,20,3.6
7652.5,2,-5,-5.61715,57,30,4.1
7653.5,2,-5,-5.61715,57,40,4.6
7654.5,2,-5,-5.61715,57,30,5.1
7655.5,1,-5,-5.66868,61,30,5.1
7656.5,1,-5,-5.66868,61,30,4.6
7657.5,0,-5,-5.58437,66,30,4.6
7658.5,0,-5,-5.58437,66,20,4.6
7659.5,0,-4,-4.4368,72,20,5.1
7660.5,0,-4,-4.4368,72,30,4.1
7661.5,0,-4,-4.4368,72,30,4.1
7662.5,0,-4,-4.4368,72,30,4.6
7663.5,2,-4,-4.5087,62,40,5.1
7664.5,4,-3,-3.28203,59,40,6.7
7665.5,6,-2,-2.35222,55,40,6.2
7666.5,8,-1,-1.25379,52,50,6.2
7667.5,10,0,0.0565457,50,40,6.7
7668.5,11,0,0.122191,47,40,6.2
7669.5,13,1,1.03122,44,40,6.2
7670.5,14,2,1.93785,44,50,6.2
7671.5,13,2,1.95042,47,50,6.2
7672.5,11,2,2.05046,54,30,5.1
7673.5,8,2,2.03813,66,30,3.1
7674.5,6,1,0.947135,70,30,3.6
7675.5,7,1,1.08597,66,50,5.1
7676.5,7,1,1.08597,66,50,4.6
7677.5,6,0,-0.0765439,65,50,4.1
7678.5,5,-1,-1.23875,64,40,3.6
7679.5,5,-1,-1.23875,64,40,4.1
7680.5,4,0,-0.0255505,75,30,3.6
7681.5,4,0,-0.0255505,75,50,4.6
7682.5,4,0,-0.0255505,75,40,5.1
7683.5,3,0,0.0624814,81,40,5.1
7684.5,3,0,0.0624814,81,30,4.1
